"","Gen","ARD_Pleiotropy","ARC_Pleiotropy","iARD_Interactor","iARC_Interactor","GenAge"
"7032","RFX1",0,0,18,4,"NotAge"
"7033","RFX5",0,0,25,5,"NotAge"
"7034","RFXANK",0,0,29,5,"NotAge"
"7035","RGL2",0,0,6,3,"NotAge"
"7036","RGN",0,0,31,8,"Age"
"7037","RGP1",0,0,23,5,"NotAge"
"7038","RGS11",0,0,26,8,"NotAge"
"7039","RGS14",0,0,2,1,"NotAge"
"7040","RGS19",0,0,5,3,"NotAge"
"7041","RGS4",0,0,30,8,"NotAge"
"7042","RGS5",0,0,23,6,"NotAge"
"7043","RGS8",0,0,30,8,"NotAge"
"7044","RHAG",0,0,1,1,"NotAge"
"7045","RHBDD3",0,0,4,2,"NotAge"
"7046","RHBDL1",0,0,15,7,"NotAge"
"7047","RHBG",0,0,4,2,"NotAge"
"7048","RHEB",0,0,2,2,"NotAge"
"7049","RHEBP1",0,0,11,4,"NotAge"
"7050","RHOA",0,0,24,5,"NotAge"
"7051","RHOD",0,0,8,4,"NotAge"
"7052","RHOF",0,0,6,3,"NotAge"
"7053","RHOQ",0,0,15,5,"NotAge"
"7054","RHOQP2",0,0,1,1,"NotAge"
"7055","RHOQP3",0,0,1,1,"NotAge"
"7056","RHOT1",0,0,14,5,"NotAge"
"7057","RHOT2",0,0,35,6,"NotAge"
"7058","RIC1",0,0,23,6,"NotAge"
"7059","RIF1",0,0,3,2,"NotAge"
"7060","RILPL2",0,0,7,3,"NotAge"
"7061","RIMS1",0,0,5,2,"NotAge"
"7062","RIMS3",0,0,31,8,"NotAge"
"7063","RIMS4",0,0,31,8,"NotAge"
"7064","RIN3",0,0,2,2,"NotAge"
"7065","RIOK1",0,0,8,3,"NotAge"
"7066","RIOX1",0,0,8,3,"NotAge"
"7067","RIPK1",0,0,31,6,"NotAge"
"7068","RIT1",0,0,5,3,"NotAge"
"7069","RIT2",0,0,30,8,"NotAge"
"7070","RLF",0,0,2,2,"NotAge"
"7071","RLIM",0,0,9,3,"NotAge"
"7072","RMC1",0,0,15,4,"NotAge"
"7073","RMDN3",0,0,1,1,"NotAge"
"7074","RMND5A",0,0,1,1,"NotAge"
"7075","RMND5B",0,0,10,3,"NotAge"
"7076","RMRP",0,0,8,5,"NotAge"
"7077","RN7SK",0,0,2,1,"NotAge"
"7078","RN7SKP137",0,0,5,3,"NotAge"
"7079","RN7SKP140",0,0,3,2,"NotAge"
"7080","RN7SKP144",0,0,12,7,"NotAge"
"7081","RN7SKP16",0,0,3,2,"NotAge"
"7082","RN7SKP165",0,0,2,2,"NotAge"
"7083","RN7SKP181",0,0,1,1,"NotAge"
"7084","RN7SKP182",0,0,31,8,"NotAge"
"7085","RN7SKP188",0,0,1,1,"NotAge"
"7086","RN7SKP284",0,0,4,2,"NotAge"
"7087","RN7SKP290",0,0,2,1,"NotAge"
"7088","RN7SKP3",0,0,13,4,"NotAge"
"7089","RN7SKP58",0,0,30,8,"NotAge"
"7090","RN7SKP65",0,0,13,6,"NotAge"
"7091","RN7SKP77",0,0,2,1,"NotAge"
"7092","RN7SKP85",0,0,19,5,"NotAge"
"7093","RN7SL1",0,0,5,3,"NotAge"
"7094","RN7SL105P",0,0,5,3,"NotAge"
"7095","RN7SL107P",0,0,5,3,"NotAge"
"7096","RN7SL116P",0,0,1,1,"NotAge"
"7097","RN7SL118P",0,0,3,2,"NotAge"
"7098","RN7SL122P",0,0,5,3,"NotAge"
"7099","RN7SL125P",0,0,5,3,"NotAge"
"7100","RN7SL126P",0,0,5,3,"NotAge"
"7101","RN7SL135P",0,0,2,2,"NotAge"
"7102","RN7SL143P",0,0,2,1,"NotAge"
"7103","RN7SL144P",0,0,5,3,"NotAge"
"7104","RN7SL147P",0,0,5,3,"NotAge"
"7105","RN7SL149P",0,0,3,2,"NotAge"
"7106","RN7SL14P",0,0,1,1,"NotAge"
"7107","RN7SL151P",0,0,5,3,"NotAge"
"7108","RN7SL160P",0,0,2,1,"NotAge"
"7109","RN7SL166P",0,0,6,3,"NotAge"
"7110","RN7SL167P",0,0,2,2,"NotAge"
"7111","RN7SL173P",0,0,4,3,"NotAge"
"7112","RN7SL181P",0,0,4,2,"NotAge"
"7113","RN7SL183P",0,0,6,3,"NotAge"
"7114","RN7SL186P",0,0,2,2,"NotAge"
"7115","RN7SL18P",0,0,3,2,"NotAge"
"7116","RN7SL191P",0,0,5,3,"NotAge"
"7117","RN7SL197P",0,0,1,1,"NotAge"
"7118","RN7SL2",0,0,7,3,"NotAge"
"7119","RN7SL210P",0,0,5,3,"NotAge"
"7120","RN7SL214P",0,0,3,3,"NotAge"
"7121","RN7SL220P",0,0,2,2,"NotAge"
"7122","RN7SL230P",0,0,5,3,"NotAge"
"7123","RN7SL236P",0,0,6,3,"NotAge"
"7124","RN7SL237P",0,0,5,3,"NotAge"
"7125","RN7SL240P",0,0,2,1,"NotAge"
"7126","RN7SL260P",0,0,2,2,"NotAge"
"7127","RN7SL278P",0,0,7,3,"NotAge"
"7128","RN7SL280P",0,0,2,1,"NotAge"
"7129","RN7SL28P",0,0,2,1,"NotAge"
"7130","RN7SL3",0,0,2,2,"NotAge"
"7131","RN7SL300P",0,0,6,3,"NotAge"
"7132","RN7SL310P",0,0,5,3,"NotAge"
"7133","RN7SL311P",0,0,2,1,"NotAge"
"7134","RN7SL314P",0,0,1,1,"NotAge"
"7135","RN7SL320P",0,0,2,2,"NotAge"
"7136","RN7SL322P",0,0,1,1,"NotAge"
"7137","RN7SL326P",0,0,2,1,"NotAge"
"7138","RN7SL33P",0,0,3,3,"NotAge"
"7139","RN7SL342P",0,0,5,3,"NotAge"
"7140","RN7SL344P",0,0,5,3,"NotAge"
"7141","RN7SL346P",0,0,3,2,"NotAge"
"7142","RN7SL359P",0,0,7,3,"NotAge"
"7143","RN7SL35P",0,0,5,3,"NotAge"
"7144","RN7SL366P",0,0,7,3,"NotAge"
"7145","RN7SL38P",0,0,5,3,"NotAge"
"7146","RN7SL394P",0,0,6,3,"NotAge"
"7147","RN7SL396P",0,0,2,2,"NotAge"
"7148","RN7SL408P",0,0,5,3,"NotAge"
"7149","RN7SL411P",0,0,1,1,"NotAge"
"7150","RN7SL416P",0,0,5,3,"NotAge"
"7151","RN7SL420P",0,0,4,2,"NotAge"
"7152","RN7SL426P",0,0,3,2,"NotAge"
"7153","RN7SL434P",0,0,2,2,"NotAge"
"7154","RN7SL435P",0,0,1,1,"NotAge"
"7155","RN7SL43P",0,0,3,2,"NotAge"
"7156","RN7SL444P",0,0,1,1,"NotAge"
"7157","RN7SL445P",0,0,4,3,"NotAge"
"7158","RN7SL446P",0,0,4,2,"NotAge"
"7159","RN7SL447P",0,0,1,1,"NotAge"
"7160","RN7SL451P",0,0,5,3,"NotAge"
"7161","RN7SL454P",0,0,5,3,"NotAge"
"7162","RN7SL457P",0,0,3,3,"NotAge"
"7163","RN7SL45P",0,0,2,2,"NotAge"
"7164","RN7SL466P",0,0,2,1,"NotAge"
"7165","RN7SL468P",0,0,6,3,"NotAge"
"7166","RN7SL479P",0,0,4,3,"NotAge"
"7167","RN7SL482P",0,0,5,3,"NotAge"
"7168","RN7SL493P",0,0,5,3,"NotAge"
"7169","RN7SL498P",0,0,6,3,"NotAge"
"7170","RN7SL4P",0,0,3,3,"NotAge"
"7171","RN7SL502P",0,0,1,1,"NotAge"
"7172","RN7SL504P",0,0,4,3,"NotAge"
"7173","RN7SL507P",0,0,6,3,"NotAge"
"7174","RN7SL515P",0,0,2,1,"NotAge"
"7175","RN7SL518P",0,0,2,2,"NotAge"
"7176","RN7SL521P",0,0,5,3,"NotAge"
"7177","RN7SL546P",0,0,7,3,"NotAge"
"7178","RN7SL551P",0,0,1,1,"NotAge"
"7179","RN7SL554P",0,0,5,3,"NotAge"
"7180","RN7SL555P",0,0,5,3,"NotAge"
"7181","RN7SL559P",0,0,3,3,"NotAge"
"7182","RN7SL561P",0,0,1,1,"NotAge"
"7183","RN7SL563P",0,0,7,3,"NotAge"
"7184","RN7SL564P",0,0,2,1,"NotAge"
"7185","RN7SL573P",0,0,2,2,"NotAge"
"7186","RN7SL575P",0,0,2,2,"NotAge"
"7187","RN7SL581P",0,0,2,2,"NotAge"
"7188","RN7SL586P",0,0,3,3,"NotAge"
"7189","RN7SL597P",0,0,6,3,"NotAge"
"7190","RN7SL598P",0,0,4,3,"NotAge"
"7191","RN7SL5P",0,0,4,2,"NotAge"
"7192","RN7SL60P",0,0,4,3,"NotAge"
"7193","RN7SL616P",0,0,3,1,"NotAge"
"7194","RN7SL632P",0,0,1,1,"NotAge"
"7195","RN7SL635P",0,0,3,2,"NotAge"
"7196","RN7SL636P",0,0,2,1,"NotAge"
"7197","RN7SL643P",0,0,3,2,"NotAge"
"7198","RN7SL645P",0,0,7,3,"NotAge"
"7199","RN7SL646P",0,0,1,1,"NotAge"
"7200","RN7SL660P",0,0,3,3,"NotAge"
"7201","RN7SL665P",0,0,2,1,"NotAge"
"7202","RN7SL666P",0,0,5,3,"NotAge"
"7203","RN7SL674P",0,0,3,1,"NotAge"
"7204","RN7SL679P",0,0,5,3,"NotAge"
"7205","RN7SL685P",0,0,7,3,"NotAge"
"7206","RN7SL687P",0,0,1,1,"NotAge"
"7207","RN7SL69P",0,0,7,3,"NotAge"
"7208","RN7SL700P",0,0,2,2,"NotAge"
"7209","RN7SL703P",0,0,2,2,"NotAge"
"7210","RN7SL709P",0,0,6,3,"NotAge"
"7211","RN7SL70P",0,0,2,2,"NotAge"
"7212","RN7SL711P",0,0,3,2,"NotAge"
"7213","RN7SL712P",0,0,5,3,"NotAge"
"7214","RN7SL713P",0,0,5,3,"NotAge"
"7215","RN7SL714P",0,0,7,3,"NotAge"
"7216","RN7SL720P",0,0,2,2,"NotAge"
"7217","RN7SL741P",0,0,5,3,"NotAge"
"7218","RN7SL748P",0,0,2,1,"NotAge"
"7219","RN7SL752P",0,0,5,3,"NotAge"
"7220","RN7SL764P",0,0,3,3,"NotAge"
"7221","RN7SL767P",0,0,6,3,"NotAge"
"7222","RN7SL769P",0,0,6,3,"NotAge"
"7223","RN7SL776P",0,0,2,1,"NotAge"
"7224","RN7SL778P",0,0,2,1,"NotAge"
"7225","RN7SL786P",0,0,5,3,"NotAge"
"7226","RN7SL791P",0,0,4,2,"NotAge"
"7227","RN7SL792P",0,0,1,1,"NotAge"
"7228","RN7SL794P",0,0,1,1,"NotAge"
"7229","RN7SL795P",0,0,5,3,"NotAge"
"7230","RN7SL7P",0,0,6,3,"NotAge"
"7231","RN7SL828P",0,0,7,3,"NotAge"
"7232","RN7SL838P",0,0,3,2,"NotAge"
"7233","RN7SL83P",0,0,2,1,"NotAge"
"7234","RN7SL845P",0,0,1,1,"NotAge"
"7235","RN7SL865P",0,0,6,3,"NotAge"
"7236","RN7SL8P",0,0,6,3,"NotAge"
"7237","RN7SL97P",0,0,5,3,"NotAge"
"7238","RNA5S8",0,0,1,1,"NotAge"
"7239","RNA5SP113",0,0,4,2,"NotAge"
"7240","RNA5SP115",0,0,10,6,"NotAge"
"7241","RNA5SP181",0,0,1,1,"NotAge"
"7242","RNA5SP229",0,0,2,1,"NotAge"
"7243","RNA5SP247",0,0,8,5,"NotAge"
"7244","RNA5SP261",0,0,8,4,"NotAge"
"7245","RNA5SP270",0,0,29,8,"NotAge"
"7246","RNA5SP280",0,0,17,7,"NotAge"
"7247","RNA5SP431",0,0,2,1,"NotAge"
"7248","RNA5SP451",0,0,5,2,"NotAge"
"7249","RNA5SP487",0,0,31,8,"NotAge"
"7250","RNA5SP82",0,0,6,3,"NotAge"
"7251","RNASEH2B",0,0,19,4,"NotAge"
"7252","RNASEK-C17orf49",0,0,20,4,"NotAge"
"7253","RNASET2",0,0,2,2,"NotAge"
"7254","RND1",0,0,23,7,"NotAge"
"7255","RND2",0,0,13,4,"NotAge"
"7256","RNF103",0,0,7,2,"NotAge"
"7257","RNF103-CHMP3",0,0,31,6,"NotAge"
"7258","RNF11",0,0,4,2,"NotAge"
"7259","RNF111",0,0,3,2,"NotAge"
"7260","RNF112",0,0,31,8,"NotAge"
"7261","RNF113A",0,0,14,4,"NotAge"
"7262","RNF114",0,0,32,5,"NotAge"
"7263","RNF11P2",0,0,34,5,"NotAge"
"7264","RNF121",0,0,17,5,"NotAge"
"7265","RNF123",0,0,1,1,"NotAge"
"7266","RNF126",0,0,28,5,"NotAge"
"7267","RNF130",0,0,10,3,"NotAge"
"7268","RNF138",0,0,8,3,"NotAge"
"7269","RNF139",0,0,8,3,"NotAge"
"7270","RNF157",0,0,31,8,"NotAge"
"7271","RNF157-AS1",0,0,21,6,"NotAge"
"7272","RNF166",0,0,17,5,"NotAge"
"7273","RNF167",0,0,25,5,"NotAge"
"7274","RNF169",0,0,13,4,"NotAge"
"7275","RNF181",0,0,22,5,"NotAge"
"7276","RNF187",0,0,2,2,"NotAge"
"7277","RNF19A",0,0,9,3,"NotAge"
"7278","RNF19BPY",0,0,14,4,"NotAge"
"7279","RNF213",0,0,10,6,"NotAge"
"7280","RNF213-AS1",0,0,3,1,"NotAge"
"7281","RNF214",0,0,10,3,"NotAge"
"7282","RNF216",0,0,27,5,"NotAge"
"7283","RNF223",0,0,9,5,"NotAge"
"7284","RNF24",0,0,3,1,"NotAge"
"7285","RNF31",0,0,34,5,"NotAge"
"7286","RNF38",0,0,20,4,"NotAge"
"7287","RNF4",0,0,13,4,"NotAge"
"7288","RNF40",0,0,32,5,"NotAge"
"7289","RNF6",0,0,16,4,"NotAge"
"7290","RNF6P1",0,0,9,4,"NotAge"
"7291","RNF7",0,0,10,3,"NotAge"
"7292","RNMT",0,0,9,3,"NotAge"
"7293","RNPC3-DT",0,0,30,8,"NotAge"
"7294","RNPEPL1",0,0,19,5,"NotAge"
"7295","RNPS1P1",0,0,26,5,"NotAge"
"7296","RNU1-27P",0,0,3,2,"NotAge"
"7297","RNU2-16P",0,0,5,4,"NotAge"
"7298","RNU2-18P",0,0,21,6,"NotAge"
"7299","RNU2-22P",0,0,4,2,"NotAge"
"7300","RNU2-37P",0,0,17,7,"NotAge"
"7301","RNU2-3P",0,0,8,5,"NotAge"
"7302","RNU2-47P",0,0,26,8,"NotAge"
"7303","RNU2-49P",0,0,1,1,"NotAge"
"7304","RNU2-59P",0,0,30,8,"NotAge"
"7305","RNU2-68P",0,0,17,4,"NotAge"
"7306","RNU2-70P",0,0,6,3,"NotAge"
"7307","RNU4-22P",0,0,17,4,"NotAge"
"7308","RNU4-43P",0,0,2,1,"NotAge"
"7309","RNU4-46P",0,0,6,3,"NotAge"
"7310","RNU4-55P",0,0,1,1,"NotAge"
"7311","RNU4-5P",0,0,21,4,"NotAge"
"7312","RNU4-61P",0,0,7,3,"NotAge"
"7313","RNU4-64P",0,0,5,2,"NotAge"
"7314","RNU4-74P",0,0,3,1,"NotAge"
"7315","RNU4ATAC15P",0,0,2,1,"NotAge"
"7316","RNU6-1001P",0,0,20,4,"NotAge"
"7317","RNU6-1076P",0,0,19,7,"NotAge"
"7318","RNU6-1086P",0,0,30,8,"NotAge"
"7319","RNU6-1118P",0,0,2,2,"NotAge"
"7320","RNU6-1177P",0,0,2,1,"NotAge"
"7321","RNU6-1195P",0,0,1,1,"NotAge"
"7322","RNU6-1217P",0,0,30,8,"NotAge"
"7323","RNU6-1249P",0,0,6,4,"NotAge"
"7324","RNU6-130P",0,0,11,4,"NotAge"
"7325","RNU6-174P",0,0,30,8,"NotAge"
"7326","RNU6-235P",0,0,4,1,"NotAge"
"7327","RNU6-293P",0,0,5,3,"NotAge"
"7328","RNU6-354P",0,0,1,1,"NotAge"
"7329","RNU6-355P",0,0,3,1,"NotAge"
"7330","RNU6-371P",0,0,1,1,"NotAge"
"7331","RNU6-373P",0,0,9,5,"NotAge"
"7332","RNU6-395P",0,0,3,1,"NotAge"
"7333","RNU6-415P",0,0,2,2,"NotAge"
"7334","RNU6-438P",0,0,1,1,"NotAge"
"7335","RNU6-540P",0,0,15,4,"NotAge"
"7336","RNU6-624P",0,0,1,1,"NotAge"
"7337","RNU6-636P",0,0,9,2,"NotAge"
"7338","RNU6-705P",0,0,18,5,"NotAge"
"7339","RNU6-722P",0,0,8,4,"NotAge"
"7340","RNU6-73P",0,0,2,1,"NotAge"
"7341","RNU6-851P",0,0,1,1,"NotAge"
"7342","RNU6-895P",0,0,1,1,"NotAge"
"7343","RNU6-938P",0,0,22,8,"NotAge"
"7344","RNU6-946P",0,0,3,1,"NotAge"
"7345","RNU6ATAC",0,0,1,1,"NotAge"
"7346","RNU6ATAC12P",0,0,3,1,"NotAge"
"7347","RNU6ATAC15P",0,0,19,4,"NotAge"
"7348","RNU6ATAC34P",0,0,9,3,"NotAge"
"7349","RNU7-195P",0,0,3,1,"NotAge"
"7350","RNU7-23P",0,0,3,2,"NotAge"
"7351","RNVU1-29",0,0,5,2,"NotAge"
"7352","RNVU1-2A",0,0,3,1,"NotAge"
"7353","RNY3P15",0,0,1,1,"NotAge"
"7354","RNY3P8",0,0,30,8,"NotAge"
"7355","ROCK1",0,0,17,5,"NotAge"
"7356","ROM1",0,0,5,3,"NotAge"
"7357","ROMO1",0,0,2,2,"NotAge"
"7358","ROR1-AS1",0,0,20,4,"NotAge"
"7359","RP2",0,0,14,5,"NotAge"
"7360","RPA1",0,0,9,3,"Age"
"7361","RPAIN",0,0,12,3,"NotAge"
"7362","RPAP3",0,0,18,5,"NotAge"
"7363","RPF1",0,0,21,5,"NotAge"
"7364","RPIA",0,0,12,5,"NotAge"
"7365","RPL10",0,0,20,4,"NotAge"
"7366","RPL10P9",0,0,9,3,"NotAge"
"7367","RPL11",0,0,22,4,"NotAge"
"7368","RPL11P1",0,0,22,5,"NotAge"
"7369","RPL12P10",0,0,7,3,"NotAge"
"7370","RPL12P14",0,0,26,7,"NotAge"
"7371","RPL12P17",0,0,4,3,"NotAge"
"7372","RPL13",0,0,16,4,"NotAge"
"7373","RPL13A",0,0,16,4,"NotAge"
"7374","RPL13AP5",0,0,17,4,"NotAge"
"7375","RPL15",0,0,20,4,"NotAge"
"7376","RPL15P1",0,0,19,5,"NotAge"
"7377","RPL15P14",0,0,2,2,"NotAge"
"7378","RPL15P2",0,0,1,1,"NotAge"
"7379","RPL15P21",0,0,5,3,"NotAge"
"7380","RPL15P5",0,0,3,1,"NotAge"
"7381","RPL17",0,0,21,4,"NotAge"
"7382","RPL17P14",0,0,8,3,"NotAge"
"7383","RPL17P36",0,0,4,2,"NotAge"
"7384","RPL18",0,0,21,4,"NotAge"
"7385","RPL18A",0,0,15,4,"NotAge"
"7386","RPL18AP17",0,0,30,5,"NotAge"
"7387","RPL18AP2",0,0,29,5,"NotAge"
"7388","RPL18AP8",0,0,17,7,"NotAge"
"7389","RPL19",0,0,19,4,"NotAge"
"7390","RPL21",0,0,17,4,"NotAge"
"7391","RPL21P11",0,0,4,2,"NotAge"
"7392","RPL21P31",0,0,1,1,"NotAge"
"7393","RPL21P39",0,0,11,4,"NotAge"
"7394","RPL21P93",0,0,12,4,"NotAge"
"7395","RPL22",0,0,23,4,"NotAge"
"7396","RPL23",0,0,16,4,"NotAge"
"7397","RPL23AP12",0,0,1,1,"NotAge"
"7398","RPL23AP18",0,0,14,4,"NotAge"
"7399","RPL23AP27",0,0,13,5,"NotAge"
"7400","RPL23AP30",0,0,26,5,"NotAge"
"7401","RPL23AP34",0,0,1,1,"NotAge"
"7402","RPL23AP42",0,0,17,4,"NotAge"
"7403","RPL23AP43",0,0,34,6,"NotAge"
"7404","RPL23AP69",0,0,1,1,"NotAge"
"7405","RPL23AP74",0,0,11,5,"NotAge"
"7406","RPL23AP76",0,0,2,1,"NotAge"
"7407","RPL23AP95",0,0,2,1,"NotAge"
"7408","RPL24",0,0,20,5,"NotAge"
"7409","RPL26",0,0,14,4,"NotAge"
"7410","RPL26P19",0,0,2,1,"NotAge"
"7411","RPL26P36",0,0,35,6,"NotAge"
"7412","RPL27",0,0,20,5,"NotAge"
"7413","RPL27A",0,0,19,4,"NotAge"
"7414","RPL28",0,0,16,4,"NotAge"
"7415","RPL29",0,0,18,4,"NotAge"
"7416","RPL3",0,0,14,4,"NotAge"
"7417","RPL30",0,0,19,4,"NotAge"
"7418","RPL30-AS1",0,0,18,4,"NotAge"
"7419","RPL31",0,0,15,4,"NotAge"
"7420","RPL31P12",0,0,8,3,"NotAge"
"7421","RPL32",0,0,17,4,"NotAge"
"7422","RPL32P19",0,0,26,5,"NotAge"
"7423","RPL32P3",0,0,5,3,"NotAge"
"7424","RPL34",0,0,14,4,"NotAge"
"7425","RPL34P27",0,0,2,1,"NotAge"
"7426","RPL34P3",0,0,8,3,"NotAge"
"7427","RPL35",0,0,18,4,"NotAge"
"7428","RPL35AP12",0,0,18,5,"NotAge"
"7429","RPL35AP2",0,0,21,6,"NotAge"
"7430","RPL35AP30",0,0,1,1,"NotAge"
"7431","RPL35AP4",0,0,19,5,"NotAge"
"7432","RPL35AP7",0,0,31,8,"NotAge"
"7433","RPL35P5",0,0,2,1,"NotAge"
"7434","RPL35P8",0,0,8,4,"NotAge"
"7435","RPL36",0,0,15,4,"NotAge"
"7436","RPL36A",0,0,9,3,"NotAge"
"7437","RPL36A-HNRNPH2",0,0,27,5,"NotAge"
"7438","RPL36AL",0,0,21,6,"NotAge"
"7439","RPL36AP21",0,0,1,1,"NotAge"
"7440","RPL36AP43",0,0,1,1,"NotAge"
"7441","RPL36AP53",0,0,19,5,"NotAge"
"7442","RPL36AP54",0,0,1,1,"NotAge"
"7443","RPL37",0,0,18,4,"NotAge"
"7444","RPL37AP1",0,0,11,4,"NotAge"
"7445","RPL37P1",0,0,1,1,"NotAge"
"7446","RPL37P24",0,0,21,5,"NotAge"
"7447","RPL38",0,0,18,4,"NotAge"
"7448","RPL39P15",0,0,9,3,"NotAge"
"7449","RPL39P16",0,0,11,3,"NotAge"
"7450","RPL39P3",0,0,16,4,"NotAge"
"7451","RPL3P10",0,0,1,1,"NotAge"
"7452","RPL3P2",0,0,14,4,"NotAge"
"7453","RPL3P4",0,0,14,4,"NotAge"
"7454","RPL4",0,0,22,5,"NotAge"
"7455","RPL41",0,0,20,5,"NotAge"
"7456","RPL4P4",0,0,18,4,"NotAge"
"7457","RPL4P5",0,0,9,3,"NotAge"
"7458","RPL5",0,0,21,4,"NotAge"
"7459","RPL5P17",0,0,1,1,"NotAge"
"7460","RPL5P34",0,0,11,4,"NotAge"
"7461","RPL5P4",0,0,9,3,"NotAge"
"7462","RPL6P10",0,0,23,5,"NotAge"
"7463","RPL6P19",0,0,9,3,"NotAge"
"7464","RPL6P2",0,0,22,6,"NotAge"
"7465","RPL6P20",0,0,1,1,"NotAge"
"7466","RPL6P21",0,0,25,8,"NotAge"
"7467","RPL6P27",0,0,22,5,"NotAge"
"7468","RPL6P28",0,0,2,2,"NotAge"
"7469","RPL7",0,0,15,4,"NotAge"
"7470","RPL7A",0,0,19,4,"NotAge"
"7471","RPL7AP11",0,0,11,4,"NotAge"
"7472","RPL7AP22",0,0,16,4,"NotAge"
"7473","RPL7AP30",0,0,17,4,"NotAge"
"7474","RPL7AP6",0,0,18,4,"NotAge"
"7475","RPL7AP65",0,0,19,7,"NotAge"
"7476","RPL7L1",0,0,8,3,"NotAge"
"7477","RPL7P2",0,0,3,2,"NotAge"
"7478","RPL7P22",0,0,17,4,"NotAge"
"7479","RPL7P30",0,0,20,4,"NotAge"
"7480","RPL7P32",0,0,9,3,"NotAge"
"7481","RPL7P45",0,0,19,5,"NotAge"
"7482","RPL7P47",0,0,15,4,"NotAge"
"7483","RPL7P54",0,0,23,4,"NotAge"
"7484","RPL7P6",0,0,32,6,"NotAge"
"7485","RPL8",0,0,14,4,"NotAge"
"7486","RPL9P7",0,0,16,4,"NotAge"
"7487","RPLP0",0,0,12,4,"NotAge"
"7488","RPLP0P1",0,0,3,2,"NotAge"
"7489","RPLP0P9",0,0,12,4,"NotAge"
"7490","RPLP1",0,0,12,4,"NotAge"
"7491","RPN1",0,0,21,5,"NotAge"
"7492","RPN2",0,0,15,5,"NotAge"
"7493","RPPH1",0,0,1,1,"NotAge"
"7494","RPRD1B",0,0,1,1,"NotAge"
"7495","RPRD2",0,0,35,7,"NotAge"
"7496","RPS10",0,0,19,4,"NotAge"
"7497","RPS10-NUDT3",0,0,22,5,"NotAge"
"7498","RPS11",0,0,18,4,"NotAge"
"7499","RPS11P5",0,0,9,3,"NotAge"
"7500","RPS12",0,0,17,4,"NotAge"
"7501","RPS12P5",0,0,31,8,"NotAge"
"7502","RPS13",0,0,18,4,"NotAge"
"7503","RPS13P2",0,0,9,3,"NotAge"
"7504","RPS14",0,0,14,4,"NotAge"
"7505","RPS14P4",0,0,23,5,"NotAge"
"7506","RPS14P5",0,0,2,1,"NotAge"
"7507","RPS15",0,0,17,4,"NotAge"
"7508","RPS15A",0,0,16,4,"NotAge"
"7509","RPS15AP30",0,0,24,5,"NotAge"
"7510","RPS15P4",0,0,15,4,"NotAge"
"7511","RPS16",0,0,20,4,"NotAge"
"7512","RPS17P8",0,0,16,4,"NotAge"
"7513","RPS18",0,0,15,4,"NotAge"
"7514","RPS19",0,0,12,4,"NotAge"
"7515","RPS2",0,0,16,4,"NotAge"
"7516","RPS20",0,0,17,4,"NotAge"
"7517","RPS20P14",0,0,1,1,"NotAge"
"7518","RPS20P32",0,0,13,6,"NotAge"
"7519","RPS21",0,0,12,4,"NotAge"
"7520","RPS23P3",0,0,3,1,"NotAge"
"7521","RPS23P8",0,0,13,4,"NotAge"
"7522","RPS23P9",0,0,1,1,"NotAge"
"7523","RPS24",0,0,16,4,"NotAge"
"7524","RPS24P12",0,0,4,2,"NotAge"
"7525","RPS24P19",0,0,3,2,"NotAge"
"7526","RPS24P7",0,0,32,5,"NotAge"
"7527","RPS24P8",0,0,29,8,"NotAge"
"7528","RPS25",0,0,9,3,"NotAge"
"7529","RPS26P13",0,0,18,5,"NotAge"
"7530","RPS26P15",0,0,2,1,"NotAge"
"7531","RPS26P39",0,0,12,3,"NotAge"
"7532","RPS26P56",0,0,3,2,"NotAge"
"7533","RPS27A",0,0,17,4,"NotAge"
"7534","RPS27AP5",0,0,9,3,"NotAge"
"7535","RPS27AP6",0,0,5,2,"NotAge"
"7536","RPS28P7",0,0,24,6,"NotAge"
"7537","RPS28P8",0,0,31,8,"NotAge"
"7538","RPS29P10",0,0,5,3,"NotAge"
"7539","RPS2P5",0,0,11,4,"NotAge"
"7540","RPS3",0,0,11,4,"NotAge"
"7541","RPS3AP10",0,0,3,1,"NotAge"
"7542","RPS3AP25",0,0,6,3,"NotAge"
"7543","RPS3AP37",0,0,12,5,"NotAge"
"7544","RPS3AP38",0,0,30,8,"NotAge"
"7545","RPS3AP43",0,0,6,3,"NotAge"
"7546","RPS3AP46",0,0,19,5,"NotAge"
"7547","RPS3AP53",0,0,32,6,"NotAge"
"7548","RPS3AP6",0,0,14,4,"NotAge"
"7549","RPS4XP11",0,0,2,1,"NotAge"
"7550","RPS4XP2",0,0,24,5,"NotAge"
"7551","RPS4XP20",0,0,1,1,"NotAge"
"7552","RPS4XP6",0,0,2,1,"NotAge"
"7553","RPS5",0,0,15,4,"NotAge"
"7554","RPS6KA1",0,0,9,4,"NotAge"
"7555","RPS6KB1",0,0,5,3,"NotAge"
"7556","RPS6KB2",0,0,29,5,"NotAge"
"7557","RPS6KB2-AS1",0,0,23,5,"NotAge"
"7558","RPS6KC1",0,0,11,4,"NotAge"
"7559","RPS6P8",0,0,1,1,"NotAge"
"7560","RPS7",0,0,18,4,"NotAge"
"7561","RPS7P10",0,0,1,1,"NotAge"
"7562","RPS8",0,0,17,4,"NotAge"
"7563","RPS8P4",0,0,2,2,"NotAge"
"7564","RPS9",0,0,19,4,"NotAge"
